id_transaccion,fecha,id_cliente,tipo_operacion,importe,moneda,pais_destino,saldo_posterior,canal,referencia
1595,2024-12-21,1132,retiro,1142.73,JPY,MX,18265.04,app,TR-660483
1596,2023-11-22,1278,Transferencia,810.39,COP,CL,23058.96,app,OP-936091
1597,04/12/2024,1387,deposito,281.87,GBP,IT,10627.96,telefono,TR-878813
1598,09/09/2023,1014,pago,416.92,BRL,CN,7723.5,app,REF-471469
1599,09-04-2024,1252,deposito,337.55,JPY,JP,7019.34,app,REF-233915
1600,09/07/2023,1316,Deposito,5416.55,MXN,US,1698.97,telefono,PAY-343385
1601,05-04-2024,1314,pago,541.73,USD,DE,22346.21,web,PAY-752353
1602,05-17-2023,1157,deposito,5533.23,GBP,US,29857.02,web,OP-626288
1603,11-27-2024,1141,wire_transfer,14.56,USD,BR,28709.39,web,TR-999030
1604,25/08/2023,1040,wire_transfer,3531.17,JPY,FR,15013.97,app,PAY-540793
1605,12-16-2023,1156,Retiro,5996.68,GBP,US,15070.5,telefono,TXN-750658
1606,2023-12-28,1222,Deposito,310.9,COP,GB,3204.57,app,PAY-557209
1607,2024-06-28,1046,RETIRO,336.47,EUR,JP,18962.19,telefono,TXN-901419
1608,2023-02-04,1339,PAGO,2719.38,GBP,AR,16426.64,app,OP-971941
1609,03-15-2024,1095,deposito,9034.29,MXN,JP,11517.15,app,OP-669128
1610,03-12-2023,1248,wire_transfer,85.69,COP,MX,20496.09,cajero,REF-174973
1611,23/01/2024,1080,Deposito,1858.28,MXN,BR,10518.87,cajero,TR-740352
1612,08/06/2023,1151,RETIRO,1216.36,JPY,DE,2149.82,telefono,OP-509756
1613,15/12/2023,1350,DEP,2632.54,USD,JP,9734.51,sucursal,PAY-746314
1614,06-03-2023,1278,TRANSF,2693.95,MXN,CN,18608.42,web,OP-636158
1615,24/07/2023,1003,Retiro,1627.22,COP,IT,17795.61,sucursal,TR-817840
1616,2023-10-22,1301,RETIRO,1239.54,GBP,CL,24393.59,app,TXN-862103
1617,22/11/2024,1387,Pago,8960.31,COP,IT,-5223.44,telefono,TXN-949403
1618,04-05-2023,1377,deposito,638.56,COP,PT,12513.68,sucursal,REF-845654
1619,2024-06-23,1308,RETIRO,10155.37,USD,CN,24019.22,sucursal,TXN-371614
1620,27/11/2024,1095,Transferencia,937.6,BRL,JP,16923.11,telefono,PAY-213364
1621,2024-09-14,1220,Deposito,511.93,MXN,CL,8474.95,app,TXN-657429
1622,2024-10-30,1255,DEP,,GBP,ES,10101.39,app,TR-246650
1623,2024-02-02,1278,retiro,793.64,MXN,PT,27833.46,sucursal,REF-101071
1624,2023-03-18,1272,pago,,COP,JP,19640.67,cajero,OP-785824
1625,02-07-2023,1191,deposito,4043.22,MXN,JP,11211.56,app,REF-702886
1626,2024-04-22,1371,retiro,2122.98,JPY,JP,18202.43,web,PAY-372494
1627,06/11/2024,1258,Transferencia,7586.0,BRL,JP,3681.34,app,OP-869396
1628,03/07/2024,1188,wire_transfer,2295.83,COP,IT,8122.75,web,OP-583186
1629,2024-11-26,1346,Retiro,3528.16,USD,GB,9601.95,sucursal,REF-958240
1630,23/01/2023,1368,Retiro,4224.61,JPY,PT,21476.36,web,TR-503991
1631,25/02/2024,1233,pago,2399.45,BRL,US,22089.21,web,TXN-484882
1632,21/11/2024,1228,Transferencia,1114.76,EUR,GB,10033.43,web,REF-283712
1633,2024-02-29,1256,transferencia,,MXN,DE,40009.38,cajero,TR-799566
1634,2024-06-21,1202,transferencia,5974.79,JPY,US,12304.95,web,PAY-572600
1635,22/02/2023,1313,deposito,1585.85,EUR,CN,12097.3,cajero,REF-157125
1636,02-07-2023,1262,deposito,5525.55,MXN,FR,-2573.08,sucursal,PAY-178972
1637,2023-01-17,1164,RETIRO,1866.42,BRL,PE,26259.51,app,TR-798507
1638,10/06/2024,1123,deposito,,USD,US,8089.49,app,OP-179980
1639,22/04/2024,1213,Pago,12908.78,EUR,PE,23295.55,telefono,TR-113167
1640,03/04/2024,1291,Deposito,2826.46,MXN,BR,25717.88,app,REF-443390
1641,26/07/2023,1314,Transferencia,1386.88,COP,FR,27497.1,sucursal,PAY-106668
1642,2024-09-10,1219,wire_transfer,92.57,USD,AR,9241.91,app,OP-980144
1643,2023-04-29,1299,DEP,8287.9,USD,MX,23363.26,app,OP-111355
1644,18/12/2023,1357,PAGO,9489.46,USD,CL,17088.09,web,TR-280993
1645,2024-02-09,1236,pago,1721.44,MXN,US,28553.59,app,OP-443560
1646,2023-02-20,1124,RETIRO,1615.13,JPY,US,10154.72,web,OP-949902
1647,09-10-2023,1338,Deposito,1024.19,MXN,CN,13568.95,cajero,OP-290827
1648,2023-11-16,1311,wire_transfer,1570.45,GBP,MX,2000.74,telefono,TR-975700
1649,2023-09-06,1012,Transferencia,2909.19,JPY,ES,18012.98,cajero,TR-218811
1650,08-21-2023,1374,transferencia,3605.68,COP,MX,10776.81,sucursal,TXN-905670
1651,08-28-2024,1281,Pago,1624.17,BRL,IT,22215.85,app,REF-511314
1652,2023-05-12,1135,retiro,1728.25,EUR,CN,27376.16,telefono,PAY-947365
1653,2023-04-07,1037,Transferencia,1058.81,COP,CL,19004.34,app,OP-601104
1654,2023-02-08,1252,retiro,2775.74,GBP,IT,19543.11,sucursal,TR-411258
1655,28/05/2024,1015,deposito,2367.16,MXN,PE,21825.41,web,REF-513740
1656,2024-06-22,1267,Pago,,GBP,US,19984.69,app,OP-249765
1657,05-01-2024,1205,PAGO,1204.97,JPY,CO,22705.13,app,TXN-961217
1658,2023-10-03,1304,Transferencia,3925.2,EUR,DE,-1067.03,telefono,TR-381077
1659,12-16-2024,1080,retiro,7934.75,COP,AR,17118.88,cajero,TXN-780776
1660,2024-05-04,1372,Deposito,2269.4,GBP,JP,14836.63,web,TXN-280634
1661,17/03/2023,1359,Deposito,346.33,GBP,PE,27226.13,sucursal,TR-487873
1662,06-19-2024,1297,deposito,15.73,BRL,PE,22461.9,sucursal,TR-372358
1663,07-27-2024,1183,transferencia,446.94,BRL,PT,30183.15,app,TXN-681282
1664,28/06/2024,1159,DEP,2663.59,EUR,MX,24471.51,app,TR-770701
1665,2024-11-10,1232,Pago,2285.45,BRL,BR,11342.04,cajero,PAY-340889
1666,11-24-2024,1288,RETIRO,2140.28,MXN,GB,19119.55,telefono,REF-408668
1667,02-17-2024,1098,wire_transfer,1656.73,COP,GB,9896.15,cajero,OP-237189
1668,05-27-2024,1035,Retiro,1493.78,COP,GB,13308.5,cajero,OP-466572
1669,20/08/2024,1093,pago,1149.47,BRL,CN,17456.4,sucursal,OP-996199
1670,28/03/2024,1347,retiro,2189.6,GBP,BR,-474.84,telefono,PAY-193524
1671,2023-08-01,1283,wire_transfer,3273.86,BRL,US,11421.56,app,PAY-306008
1672,07-24-2023,1017,Pago,1191.93,COP,ES,8727.48,sucursal,TR-681470
1673,10-13-2024,1237,Retiro,900.52,USD,CO,10461.76,sucursal,OP-280475
1674,10-14-2024,1328,wire_transfer,740.66,BRL,BR,-9955.8,cajero,PAY-712731
1675,02-04-2024,1268,DEP,,MXN,FR,12701.56,sucursal,TXN-161213
1676,2023-12-30,1298,TRANSF,405.81,BRL,CL,7384.6,sucursal,TR-394353
1677,2024-04-21,1135,deposito,4493.04,USD,DE,23643.35,app,REF-717889
1678,24/10/2024,1006,Retiro,117.68,USD,ES,9575.88,web,PAY-408260
1679,19/01/2024,1225,RETIRO,2699.65,EUR,DE,13074.08,sucursal,OP-416316
1680,09-15-2024,1218,Transferencia,6859.64,EUR,MX,-406.53,cajero,TXN-611485
1681,2024-10-05,1249,Retiro,3259.51,COP,CL,5844.77,app,OP-460950
1682,03-03-2023,1378,RETIRO,1166.63,EUR,JP,19021.15,app,OP-909182
1683,10-06-2023,1161,DEP,5780.95,MXN,JP,7602.13,cajero,TXN-417986
1684,2023-04-13,1034,Transferencia,,COP,MX,14978.82,sucursal,PAY-689695
1685,2023-12-07,1271,Retiro,961.84,JPY,PT,17404.08,cajero,REF-666277
1686,05/09/2023,1139,PAGO,639.46,JPY,US,24732.92,telefono,PAY-477057
1687,2024-05-19,1040,Transferencia,6974.94,JPY,CO,26668.93,telefono,PAY-684707
1688,01-17-2024,1090,TRANSF,990.81,JPY,IT,39213.21,telefono,TXN-833424
1689,2024-08-30,1091,deposito,,MXN,PE,14281.77,web,OP-545782
1690,2024-05-15,1300,TRANSF,1623.35,COP,DE,13553.31,web,PAY-826562
1691,30/08/2023,1363,wire_transfer,1508.37,GBP,ES,1862.92,telefono,PAY-433676
1692,04-08-2024,1319,retiro,13721.21,BRL,DE,12367.77,cajero,OP-287263
1693,21/07/2024,1367,RETIRO,4644.84,MXN,GB,17789.76,cajero,TR-588612
1694,01-22-2024,1204,RETIRO,5180.2,COP,MX,6378.97,cajero,TXN-224320
1695,20/11/2023,1073,pago,,COP,MX,18174.55,sucursal,TR-813705
1696,04-28-2024,1095,transferencia,,USD,US,5420.22,web,REF-651055
1697,17/04/2024,1263,Deposito,923.86,USD,DE,16341.83,cajero,TR-877785
1698,05-25-2024,1040,retiro,4916.14,JPY,ES,19406.72,telefono,TXN-787189
1699,16/12/2024,1227,RETIRO,3409.58,JPY,BR,13515.95,cajero,REF-541402
1700,10-18-2023,1250,wire_transfer,5586.96,JPY,ES,3759.07,telefono,PAY-373844
1701,10/06/2024,1043,deposito,2258.87,MXN,IT,10685.28,web,TXN-295207
1702,11/05/2024,1134,PAGO,2361.87,JPY,ES,11472.54,sucursal,PAY-721236
1703,09-12-2023,1229,transferencia,5029.23,JPY,CN,12802.55,cajero,TXN-443927
1704,09/03/2024,1376,transferencia,1331.15,USD,GB,29197.48,sucursal,PAY-677658
1705,01-18-2023,1397,retiro,5613.17,JPY,MX,21861.29,sucursal,REF-115201
1706,16/03/2024,1232,transferencia,3184.86,MXN,CN,20339.01,web,PAY-190904
1707,01-24-2023,1396,Retiro,3796.23,GBP,CL,30227.68,web,TR-351519
1708,04/01/2024,1338,pago,22.81,USD,MX,28142.54,cajero,TR-755018
1709,12-02-2023,1028,Transferencia,7611.32,USD,MX,-614.86,app,TR-705743
1710,2024-06-29,1101,RETIRO,2137.02,JPY,IT,7360.57,sucursal,REF-292686
1711,10-28-2023,1277,DEP,1478.58,USD,FR,15523.69,app,REF-802392
1712,02-02-2023,1129,wire_transfer,,USD,IT,17244.92,telefono,TR-271184
1713,2023-08-09,1363,Transferencia,308.2,EUR,ES,25441.96,app,REF-661228
1714,20/04/2024,1109,RETIRO,1512.11,JPY,MX,18306.61,cajero,TXN-751911
1715,05-10-2024,1143,wire_transfer,545.93,GBP,FR,17746.95,web,TR-386736
1716,2024-08-26,1149,RETIRO,1929.49,BRL,CO,6508.56,telefono,PAY-224169
1717,09-02-2023,1101,Transferencia,1731.28,EUR,CN,22083.02,app,REF-495912
1718,2023-06-01,1135,transferencia,,EUR,PT,16477.22,telefono,REF-942569
1719,11-14-2024,1389,Deposito,965.08,COP,DE,15318.09,cajero,OP-748228
1720,05/07/2023,1168,transferencia,719.72,EUR,FR,7232.49,web,TXN-408277
1721,2023-05-25,1119,Retiro,870.75,MXN,CO,8720.83,cajero,TR-424350
1722,05-27-2024,1246,PAGO,307.45,EUR,FR,25443.25,cajero,OP-604867
1723,22/09/2024,1059,retiro,,GBP,GB,35308.04,sucursal,TR-306598
1724,22/09/2024,1037,Retiro,325.08,GBP,CO,17165.85,telefono,PAY-458074
1725,2023-05-21,1060,DEP,514.4,BRL,FR,22289.01,web,REF-472284
1726,2024-12-06,1299,PAGO,717.09,MXN,BR,11585.89,cajero,OP-303191
1727,08-01-2023,1195,retiro,6825.37,GBP,BR,11620.86,cajero,OP-564189
1728,22/04/2024,1213,Pago,12949.77,EUR,PE,23295.55,telefono,OP-576472
1729,2024-12-25,1147,Pago,,USD,CL,14506.34,web,TR-740354
1730,06-06-2023,1399,PAGO,2094.41,MXN,CO,2144.33,web,PAY-429264
1731,05/09/2024,1063,DEP,,GBP,CL,17183.79,telefono,PAY-399258
1732,09-22-2024,1106,retiro,763.98,MXN,CO,2686.28,cajero,REF-942143
1733,12/08/2023,1031,wire_transfer,777.2,BRL,CO,12865.25,cajero,TR-483221
1734,05-10-2023,1222,Transferencia,3817.9,MXN,DE,26285.63,web,PAY-334004
1735,2023-05-28,1343,Deposito,2067.2,JPY,ES,-2088.11,web,OP-357178
1736,07-18-2023,1105,retiro,1174.67,JPY,CO,27277.77,web,OP-316787
1737,2023-05-07,1172,retiro,1055.18,BRL,FR,15803.67,sucursal,TXN-662360
1738,28/07/2024,1286,wire_transfer,4054.93,BRL,CO,22581.69,app,REF-916015
1739,2024-08-07,1088,Deposito,1852.5,MXN,JP,-1033.15,cajero,OP-897948
1740,11-10-2024,1237,Pago,4914.26,GBP,MX,13433.8,sucursal,TXN-991210
1741,10-07-2023,1029,Retiro,1082.37,JPY,BR,10228.86,app,REF-243968
1742,09-21-2023,1132,transferencia,1431.52,COP,MX,24589.38,cajero,OP-841805
1743,01-04-2024,1228,deposito,3512.03,USD,AR,13835.88,web,TR-526329
1744,18/07/2024,1285,DEP,641.1,GBP,PT,14302.23,app,OP-396770
1745,2023-02-01,1180,deposito,2437.06,USD,PE,12807.74,sucursal,OP-320463
1746,12/04/2024,1168,TRANSF,403.01,USD,DE,24993.84,sucursal,OP-840741
1747,02/03/2024,1019,deposito,2394.8,COP,CN,-3943.37,sucursal,PAY-519392
1748,2023-11-02,1097,Retiro,3748.67,BRL,ES,8213.44,app,TXN-152246
1749,2023-10-16,1331,pago,3085.3,USD,CL,7408.1,web,PAY-163785
1750,2024-05-24,1310,DEP,2478.44,BRL,AR,12579.86,sucursal,TXN-906151
1751,26/05/2023,1052,deposito,3883.3,USD,DE,12929.67,sucursal,OP-752551
1752,10/07/2023,1213,transferencia,274.5,MXN,ES,12510.8,telefono,TR-624674
1753,04-24-2024,1148,transferencia,1951.92,MXN,DE,23722.34,web,REF-142292
1754,07/03/2023,1375,Pago,1860.2,COP,DE,9529.86,sucursal,PAY-702250
1755,30/04/2024,1147,Deposito,2735.74,GBP,US,12385.17,sucursal,TR-170717
1756,03-19-2024,1020,TRANSF,2181.91,COP,DE,24589.21,web,REF-576799
1757,2024-06-03,1279,DEP,334.73,COP,MX,31844.7,cajero,PAY-514551
1758,18/04/2024,1291,retiro,2250.08,USD,AR,25819.6,cajero,PAY-266728
1759,2023-05-09,1372,pago,,GBP,GB,14388.11,web,OP-231250
1760,07/04/2024,1312,Retiro,6921.32,COP,ES,19237.94,telefono,TR-757248
1761,2023-03-01,1371,Pago,625.29,USD,CO,10771.82,app,PAY-815696
1762,04-06-2023,1207,RETIRO,3442.45,USD,CO,13554.03,telefono,OP-659273
1763,03/06/2023,1099,RETIRO,1003.87,BRL,CL,9913.64,web,TR-426634
1764,12-25-2023,1265,pago,1008.36,USD,ES,32877.87,web,PAY-605565
1765,13/12/2024,1394,Deposito,5133.25,BRL,US,10119.59,telefono,OP-655072
1766,26/03/2024,1177,wire_transfer,353.88,BRL,JP,10122.24,cajero,TR-432503
1767,2024-03-26,1306,Pago,677.55,EUR,IT,15944.31,app,REF-967604
1768,01-16-2024,1318,RETIRO,608.38,JPY,US,-4563.73,sucursal,TXN-206469
1769,06-15-2024,1322,Retiro,1152.64,GBP,FR,18723.22,telefono,REF-953792
1770,12-04-2023,1096,RETIRO,4716.14,COP,US,19960.14,telefono,OP-334789
1771,2023-07-22,1323,pago,9.7,COP,CO,6760.9,telefono,TR-162833
1772,03-05-2023,1214,retiro,784.44,MXN,PE,25370.07,sucursal,REF-316532
1773,2023-03-18,1228,TRANSF,6623.74,COP,CN,27373.18,cajero,OP-999572
1774,07-11-2024,1079,DEP,2159.72,EUR,MX,19770.71,web,REF-420959
1775,2024-08-28,1098,deposito,2105.57,USD,AR,25262.09,sucursal,PAY-669879
1776,2024-01-13,1198,retiro,2354.75,GBP,CL,29939.79,app,OP-343784
1777,07/03/2023,1012,pago,73.87,GBP,CO,23829.49,telefono,REF-690754
1778,01-24-2024,1180,Pago,1009.17,JPY,AR,2673.34,app,TXN-429562
1779,30/06/2023,1364,wire_transfer,1857.61,GBP,IT,24212.73,app,PAY-483517
1780,2023-10-04,1395,RETIRO,1817.76,GBP,PT,13135.13,web,OP-846599
1781,08/01/2023,1039,PAGO,3423.11,COP,PT,13256.73,cajero,OP-863426
1782,07-20-2023,1075,transferencia,,EUR,GB,15967.72,cajero,REF-648902
1783,05/04/2024,1105,Deposito,1354.68,USD,MX,26902.27,telefono,TXN-897033
1784,05-25-2024,1378,wire_transfer,2840.18,EUR,DE,14601.94,web,TXN-117514
1785,2024-01-13,1040,DEP,4066.24,JPY,IT,28844.05,cajero,TR-886298
1786,2023-03-11,1250,pago,1094.97,GBP,DE,11254.77,app,TR-543110
1787,31/01/2024,1185,pago,1647.09,JPY,IT,13207.88,cajero,OP-878439
1788,07-28-2024,1303,PAGO,1313.28,USD,CO,5884.29,cajero,TR-523699
1789,2024-09-13,1305,TRANSF,2081.93,MXN,CO,20887.71,cajero,TR-182136
1790,01-01-2024,1140,deposito,1490.64,MXN,IT,14727.59,sucursal,TR-131883
1791,2023-10-07,1218,pago,3382.5,EUR,IT,18138.24,telefono,OP-322062
1792,26/01/2024,1389,TRANSF,684.07,MXN,FR,19580.33,telefono,TR-682809
1793,16/12/2024,1108,RETIRO,3812.86,EUR,ES,8471.93,telefono,REF-606217
1794,01/11/2023,1116,PAGO,797.07,GBP,BR,7160.36,app,OP-461759
1795,13/05/2024,1125,deposito,6647.14,COP,AR,17480.82,telefono,PAY-799392
1796,08-12-2024,1357,TRANSF,506.26,MXN,GB,27966.12,cajero,TR-533911
1797,2024-04-11,1161,TRANSF,1585.02,MXN,AR,8477.1,cajero,PAY-903186
1798,17/07/2023,1175,Transferencia,731.45,USD,MX,14743.9,telefono,TXN-382977
1799,2024-02-02,1041,PAGO,3289.34,USD,JP,3134.23,sucursal,PAY-407153
1800,2024-09-06,1213,RETIRO,249.65,BRL,PT,14615.9,web,OP-926760
1801,03/06/2023,1372,Transferencia,390.42,COP,DE,16241.19,app,PAY-126993
1802,2024-04-22,1240,deposito,3794.5,MXN,PT,13632.23,cajero,REF-751168
1803,01-23-2023,1203,Pago,113.78,MXN,US,17550.65,sucursal,TR-923562
1804,2024-08-10,1018,retiro,1463.52,GBP,GB,12097.64,cajero,PAY-105077
1805,03-09-2023,1186,pago,487.44,USD,PT,16318.59,app,TR-708964
1806,11-28-2023,1071,DEP,479.69,JPY,GB,20766.58,web,REF-981619
1807,2024-08-22,1395,transferencia,7621.95,COP,BR,15558.84,app,OP-616042
1808,20/06/2024,1302,deposito,219.11,JPY,CN,11797.17,telefono,REF-559019
1809,2024-07-22,1069,wire_transfer,3852.13,USD,FR,36475.01,app,PAY-605222
1810,22/10/2023,1114,Pago,1285.05,COP,BR,26263.59,sucursal,TXN-217964
1811,08-07-2023,1110,pago,93.18,USD,CL,15498.29,cajero,PAY-354308
1812,11-10-2024,1078,Deposito,1181.33,COP,BR,6397.89,telefono,TXN-841765
1813,2024-04-30,1250,RETIRO,2259.28,EUR,PE,19413.02,cajero,PAY-742808
1814,11-21-2023,1044,TRANSF,7890.2,EUR,ES,8758.84,telefono,TXN-201931
1815,02-14-2024,1104,Deposito,11125.61,GBP,MX,22189.46,cajero,PAY-174898
1816,20/01/2023,1073,TRANSF,2768.89,GBP,JP,8944.7,telefono,PAY-843749
1817,07-02-2024,1375,transferencia,7955.82,GBP,DE,9680.2,sucursal,REF-576088
1818,2024-05-31,1291,wire_transfer,2798.57,GBP,MX,20071.62,telefono,OP-680118
1819,05/12/2023,1223,Transferencia,,USD,BR,10248.36,app,TR-527546
1820,2023-03-26,1334,TRANSF,874.5,EUR,CL,17193.91,web,REF-416518
1821,03-25-2024,1092,Transferencia,,USD,PT,23534.5,cajero,PAY-407328
1822,12-09-2023,1135,wire_transfer,1592.17,COP,PT,4182.69,cajero,OP-972672
1823,2023-02-18,1109,wire_transfer,3192.3,BRL,AR,26199.97,sucursal,PAY-548818
1824,02-22-2024,1245,pago,863.01,JPY,ES,1965.74,sucursal,PAY-809947
1825,07-06-2023,1125,DEP,1069.22,BRL,PE,12488.34,app,TXN-840694
1826,27/06/2023,1307,pago,1492.17,COP,CL,26255.18,cajero,PAY-491177
1827,01/06/2024,1305,Transferencia,4073.47,EUR,MX,10491.62,telefono,REF-454077
1828,2024-03-11,1327,PAGO,1328.62,GBP,PE,14916.28,sucursal,REF-229486
1829,2023-04-04,1030,RETIRO,407.81,USD,GB,8641.93,cajero,OP-730866
1830,2024-01-29,1032,deposito,3007.04,GBP,CO,11109.89,cajero,TXN-214465
1831,01/07/2024,1200,Retiro,1983.45,BRL,US,11116.17,sucursal,PAY-373896
1832,24/07/2023,1130,retiro,4543.29,GBP,IT,7360.92,cajero,TR-123248
1833,02/05/2023,1107,Deposito,742.69,BRL,MX,26435.14,cajero,PAY-702438
1834,2024-06-16,1288,retiro,849.11,GBP,PT,29715.14,cajero,OP-766976
1835,2023-09-03,1266,retiro,4926.16,EUR,FR,18335.21,cajero,TXN-621337
1836,2024-01-18,1207,deposito,1566.76,BRL,JP,8221.22,telefono,TR-254892
1837,10-21-2023,1045,pago,2759.72,MXN,BR,19296.34,telefono,TXN-796157
1838,23/02/2023,1348,TRANSF,2232.45,BRL,CO,8825.33,web,OP-554468
1839,02-07-2023,1132,wire_transfer,5122.73,BRL,CN,16876.96,app,OP-691040
1840,2024-11-05,1330,Deposito,,GBP,GB,13837.0,web,REF-611063
1841,03-14-2023,1275,PAGO,625.2,BRL,US,27760.91,cajero,REF-622751
1842,2023-06-26,1047,deposito,2915.47,USD,PT,14275.15,sucursal,TXN-363206
1843,21/09/2023,1338,pago,4289.07,JPY,CN,13128.89,cajero,TR-953618
1844,2023-08-20,1121,RETIRO,,BRL,MX,19455.33,telefono,TR-550540
1845,2023-07-13,1355,PAGO,1859.54,USD,CN,10426.6,app,PAY-396468
1846,2024-05-30,1131,PAGO,1712.37,BRL,CO,23461.67,telefono,PAY-868051
1847,02-09-2024,1044,DEP,2925.83,MXN,US,6480.67,sucursal,OP-587826
1848,09-30-2024,1233,deposito,9087.1,JPY,PE,17681.12,cajero,PAY-563890
1849,12-21-2023,1091,Transferencia,1815.56,GBP,DE,12079.84,web,REF-857817
1850,2024-01-30,1371,Pago,1331.29,MXN,AR,1997.85,sucursal,TR-674103
1851,07-07-2024,1116,pago,112.92,EUR,ES,17413.4,telefono,TXN-334129
1852,06-14-2024,1268,Deposito,4316.46,MXN,PE,11598.86,telefono,TXN-252903
1853,05/03/2024,1150,Pago,,EUR,IT,19445.91,telefono,REF-936283
1854,28/04/2023,1294,deposito,736.56,BRL,CN,24180.64,cajero,TR-523740
1855,2023-04-09,1282,PAGO,1677.72,COP,DE,12973.89,sucursal,OP-860772
1856,29/06/2024,1302,deposito,3063.38,USD,JP,12690.07,cajero,OP-713716
1857,07-01-2024,1225,TRANSF,1322.47,MXN,MX,9368.75,cajero,TR-565214
1858,09-18-2024,1269,RETIRO,19.01,JPY,DE,15423.47,app,TR-746351
1859,2024-08-02,1292,Deposito,7018.81,BRL,FR,15605.49,cajero,PAY-648919
1860,02-03-2024,1089,PAGO,811.65,JPY,BR,18675.67,web,TR-550923
1861,2023-08-08,1009,wire_transfer,1458.7,COP,CN,16240.37,web,TXN-220570
1862,2024-01-23,1008,deposito,2305.34,BRL,GB,20407.88,app,TR-313378
1863,30/01/2023,1041,DEP,,JPY,JP,19311.23,cajero,REF-634273
1864,03-16-2024,1297,Pago,668.31,COP,CO,16112.28,app,TXN-213136
1865,30/01/2024,1241,transferencia,,GBP,PT,12594.19,web,OP-353357
1866,2023-10-20,1262,wire_transfer,,COP,JP,12532.02,app,OP-594209
1867,10-04-2023,1231,pago,635.57,USD,CO,20539.71,cajero,PAY-339545
1868,10/11/2024,1203,TRANSF,4916.82,EUR,IT,22161.65,web,REF-201824
1869,11/09/2023,1141,wire_transfer,3745.16,BRL,GB,14943.09,telefono,OP-235153
1870,21/03/2024,1267,deposito,3849.53,COP,PT,29485.69,web,TXN-330037
1871,04-29-2024,1145,Deposito,377.47,USD,CL,14210.92,app,OP-749631
1872,15/10/2023,1208,Deposito,9999999.0,COP,ES,22721.78,sucursal,TR-782100
1873,2023-09-19,1330,Transferencia,2433.71,MXN,FR,9579.03,web,REF-472584
1874,2023-01-24,1235,Deposito,1161.89,BRL,FR,19800.72,sucursal,TR-154534
1875,09/12/2024,1242,pago,1622.27,USD,AR,15806.86,app,TR-533278
1876,26/06/2024,1352,TRANSF,2633.23,USD,IT,29738.0,cajero,REF-186038
1877,12/04/2023,1255,deposito,5706.88,USD,IT,24768.15,app,TR-670364
1878,04/05/2024,1081,retiro,282.59,JPY,BR,15143.03,web,REF-840345
1879,10/08/2023,1128,Transferencia,2423.4,GBP,GB,26182.86,sucursal,REF-792506
1880,10/11/2024,1016,retiro,542.17,EUR,FR,20780.82,web,REF-631002
1881,06-26-2024,1155,retiro,5114.55,COP,ES,8872.43,telefono,TR-208146
1882,08-28-2023,1218,Transferencia,3267.83,COP,PE,20385.39,cajero,OP-565266
1883,11-08-2024,1144,Deposito,1526.77,GBP,CO,20855.67,web,PAY-902150
1884,2023-04-24,1360,pago,1558.83,EUR,DE,27981.85,sucursal,TXN-888300
1885,2023-06-25,1393,Pago,1283.09,JPY,CN,-6041.07,web,TR-293785
1886,2024-10-15,1013,TRANSF,152.38,JPY,DE,21517.03,sucursal,OP-198567
1887,2023-08-26,1023,Retiro,5101.55,COP,ES,14286.12,web,TXN-511819
1888,12-04-2024,1273,Deposito,1784.29,MXN,ES,8456.4,telefono,TXN-891562
1889,04/01/2024,1217,retiro,6136.85,USD,PE,6225.03,cajero,TR-185016
1890,11-26-2024,1330,PAGO,166.3,COP,DE,32536.03,app,TXN-361149
1891,10/05/2023,1246,transferencia,339.19,MXN,US,20982.76,app,PAY-590791
1892,2024-01-07,1203,DEP,1980.3,COP,PE,10529.26,sucursal,OP-124276
1893,2023-11-30,1064,Retiro,2575.87,JPY,AR,16656.91,cajero,TXN-588959
1894,12-14-2024,1151,retiro,4437.05,COP,CN,-680.55,web,TR-365108
1895,12-02-2023,1349,retiro,697.03,EUR,JP,9581.11,web,OP-375405
1896,2024-01-01,1213,DEP,3791.86,USD,GB,16768.79,web,TR-265087
1897,09-23-2024,1337,PAGO,1593.34,BRL,ES,5274.91,app,PAY-440386
1898,06-29-2024,1365,RETIRO,1577.43,MXN,PT,3487.19,app,TR-501974
1899,2024-07-14,1063,DEP,1980.12,BRL,JP,6773.88,web,TXN-333520
1900,27/06/2024,1178,DEP,75.12,EUR,PE,14742.41,telefono,OP-284494
1901,2023-12-13,1207,pago,3561.13,JPY,PT,306.13,cajero,PAY-818376
1902,04/07/2024,1347,Transferencia,,MXN,MX,27389.68,sucursal,REF-839308
1903,2024-11-10,1065,DEP,157.31,EUR,IT,17462.93,sucursal,TR-801210
1904,04/07/2024,1011,Retiro,160.88,MXN,JP,11592.97,telefono,REF-283877
1905,06/01/2023,1062,Transferencia,2657.39,COP,PE,17452.62,cajero,OP-263868
1906,2023-03-14,1087,retiro,242.38,GBP,DE,14057.48,app,PAY-862947
1907,09-26-2024,1216,Retiro,2090.21,EUR,GB,16131.5,cajero,OP-101359
1908,23/09/2023,1394,deposito,1774.59,JPY,CN,8139.46,app,REF-911520
1909,2024-05-16,1236,retiro,1110.19,GBP,FR,16948.77,web,TXN-969281
1910,08/10/2023,1009,deposito,3674.91,MXN,BR,31095.4,app,REF-407074
1911,08-23-2024,1101,Transferencia,581.8,MXN,GB,5600.48,web,TR-257717
1912,19/08/2024,1056,transferencia,598.31,EUR,IT,27448.83,web,TR-667247
1913,2023-11-16,1328,Pago,4221.74,USD,DE,22651.12,sucursal,REF-160287
