id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
8566486492,20141214T000000,952000,5,3.5,2906,14531,1.5,0,0,3,7,2177,729,1937,0,98003,47.6179,-122.297,2650,11538
1790520502,20141214T000000,1712000,7,4.75,3215,2611,1.0,0,0,3,7,1640,1575,1975,0,98074,47.2374,-122.1376,2423,2667
1333395307,20141214T000000,692000,3,2.5,2493,5242,1.5,0,0,3,8,2168,325,2005,0,98019,47.2542,-122.0244,2866,7062
2211170258,20141214T000000,1643000,5,3.75,2424,13083,3.5,0,0,2,8,2424,0,2001,1987,98118,47.5948,-122.5089,2914,6915
3984172799,20141214T000000,1153000,3,2.0,2781,998,2.0,0,0,3,6,2781,0,1959,0,98106,47.251,-122.1074,3377,652
7292612724,20141214T000000,1754000,4,3.5,3141,11352,1.0,0,0,3,8,3141,0,1924,0,98042,47.1678,-122.4723,2392,7548
6432537211,20141214T000000,1177000,2,2.75,1183,5166,1.0,0,0,5,8,916,267,1987,0,98075,47.3366,-122.2064,1066,4999
9521601285,20141214T000000,1982000,3,2.25,2809,3522,1.5,0,2,3,7,2738,71,2013,0,98118,47.202,-121.9038,2190,2432
4556928064,20141214T000000,1066000,4,3.0,1923,6875,2.0,0,0,4,7,1780,143,1941,0,98072,47.4014,-122.1333,2363,6773
3727488133,20141214T000000,285000,1,1.0,826,5980,2.0,0,0,1,6,826,0,1901,0,98126,47.6934,-121.4075,712,7298
7440666453,20141214T000000,1330000,3,1.75,1872,2654,1.0,0,0,4,9,1872,0,2005,0,98024,47.3147,-122.1216,2396,1808
4602443976,20141214T000000,1057000,4,2.75,2333,9486,1.0,0,0,3,7,2333,0,1926,0,98166,47.1619,-121.4039,1902,9581
7469489029,20141214T000000,984000,3,2.25,1837,1501,2.0,0,0,5,9,1642,195,1967,0,98166,47.3002,-121.6002,2042,786
9842145625,20141214T000000,1016000,3,2.5,1932,2924,2.0,0,1,3,5,966,966,1989,1991,98105,47.5984,-122.2985,1797,2058
3245672630,20141214T000000,1240000,5,3.5,2624,2502,2.0,0,0,3,6,2624,0,1931,0,98166,47.2188,-121.7605,3229,2669
5566269989,20141214T000000,905000,3,2.75,1614,6542,1.5,0,0,4,8,1614,0,1972,0,98047,47.1556,-121.6099,1952,3862
4348378421,20141214T000000,1224000,5,3.5,2422,1738,2.0,0,0,3,7,1749,673,1991,0,98155,47.5508,-122.0964,3033,1865
7003433404,20141214T000000,1316000,2,1.5,2603,7822,2.0,0,0,3,10,2603,0,1983,0,98112,47.4791,-121.3933,3380,11030
9612568073,20141214T000000,908000,3,2.25,1673,6572,2.0,0,0,3,7,1673,0,1977,0,98092,47.5628,-122.0053,1553,8633
4215174789,20141214T000000,1519000,3,3.0,2069,2848,3.0,0,0,3,8,1362,707,2008,0,98003,47.5431,-122.5023,2487,2572
8681040349,20141214T000000,1030000,3,2.5,2131,2094,1.0,0,0,2,8,1967,164,2013,0,98023,47.6451,-122.3994,1846,2590
5105875156,20141214T000000,896000,2,1.5,1262,25284,1.0,0,0,4,8,1098,164,1933,0,98006,47.7503,-122.2549,1240,22002
6628784224,20141214T000000,1296000,5,3.25,2831,685,2.0,0,0,4,8,2622,209,2008,0,98056,47.4184,-121.3447,3080,882
8627925455,20141214T000000,703000,3,2.25,1747,5037,1.0,0,0,3,7,1655,92,1959,0,98039,47.3409,-122.0344,1695,3677
1093565522,20141214T000000,1355000,4,3.0,2254,21656,1.5,0,0,4,8,1854,400,1969,0,98118,47.2608,-121.729,2930,27444
7101727779,20141214T000000,253000,3,2.5,1442,3160,1.0,0,0,3,5,1107,335,1959,0,98103,47.1831,-121.3182,1013,2206
2814836699,20141214T000000,1506000,7,5.25,3245,3275,1.0,0,0,3,5,2948,297,1943,0,98059,47.3976,-121.4692,4119,1856
2038952459,20141214T000000,893000,3,2.5,1774,976,2.5,0,0,4,6,1480,294,1981,0,98047,47.6118,-122.174,1532,651
1718356637,20141214T000000,1270000,3,2.5,2220,3251,1.0,0,0,3,8,2220,0,2005,0,98105,47.2745,-121.5529,2614,2543
4626579420,20141214T000000,787000,2,2.0,1432,7770,1.0,0,3,4,8,1432,0,2006,0,98074,47.71,-121.8686,1828,10958
9571883262,20141214T000000,1531000,4,3.25,3077,9843,1.5,0,0,3,9,3077,0,1958,0,98112,47.6086,-122.3271,3016,8101
2988368111,20141214T000000,1254000,3,2.0,2159,7137,2.5,0,2,2,6,1978,181,2015,0,98166,47.6754,-122.4885,1786,8169
1156552301,20141214T000000,859000,3,2.0,2295,3252,1.0,0,0,4,9,2295,0,1903,0,98008,47.3884,-121.9227,2229,2104
8768272086,20141214T000000,2548000,3,2.5,1781,10130,2.0,0,0,4,9,1781,0,2008,1997,98070,47.6273,-122.1289,1363,13019
4217911046,20141214T000000,990000,3,2.25,1697,6051,1.0,0,0,3,7,1621,76,2015,0,98168,47.4624,-122.0011,2137,5773
9533741153,20141214T000000,1113000,3,2.0,2361,2136,1.0,0,0,3,9,2058,303,1997,0,98040,47.6007,-122.4481,2492,1887
8699479501,20141214T000000,831000,3,2.5,1689,4789,1.0,0,0,5,6,1689,0,1965,0,98146,47.5583,-122.3286,1552,5112
5333016667,20141214T000000,1874000,3,2.0,1969,3265,2.0,0,0,5,9,1490,479,1991,0,98108,47.3347,-121.449,2420,4805
2186513856,20141214T000000,1759000,3,3.0,1840,4460,1.0,0,0,3,10,1393,447,1936,0,98146,47.282,-122.1553,1622,2401
4409624939,20141214T000000,1154000,2,1.5,1786,5002,2.0,0,0,4,8,1641,145,2006,1993,98007,47.2065,-121.9616,1694,2719
7373479753,20141214T000000,1044000,3,2.75,2267,4960,2.0,0,1,3,6,2267,0,1995,0,98027,47.3,-121.8795,1899,3611
1764828679,20141214T000000,1894000,4,3.25,2811,7708,1.0,0,0,3,11,2811,0,1908,0,98040,47.3382,-121.7323,2653,9915
7352501799,20141214T000000,1506000,4,3.75,2718,20690,2.0,0,0,3,7,2718,0,1969,0,98116,47.1804,-122.1504,2641,10469
1896214955,20141214T000000,1019000,3,3.0,1817,4715,2.0,0,0,3,9,1595,222,1971,0,98108,47.5855,-121.8292,2042,5379
7588084763,20141215T000000,1115000,4,2.75,2682,1358,2.0,0,0,3,8,2554,128,1905,0,98072,47.601,-121.6679,2598,1597
3871733636,20141215T000000,609000,2,2.0,1667,10416,1.0,0,0,3,7,1667,0,1978,0,98007,47.5161,-121.3723,1818,15495
2329682007,20141215T000000,1142000,4,3.0,2956,25139,1.0,0,0,5,7,2289,667,2007,0,98188,47.3605,-121.734,2148,23592
5752688523,20141215T000000,1977000,3,2.25,1745,3492,3.5,0,0,3,9,1511,234,2000,0,98116,47.7459,-121.6313,2013,3088
8884228433,20141215T000000,475000,3,2.25,1475,1854,1.0,0,0,5,6,1338,137,1926,0,98005,47.2196,-121.7028,1479,2218
6455307634,20141215T000000,709000,3,2.75,1516,1566,2.0,0,0,3,5,1261,255,1929,0,98166,47.5666,-121.8723,1864,1662
9014488992,20141215T000000,1044000,4,3.0,2136,4652,2.5,0,0,3,7,2136,0,1918,0,98144,47.2785,-122.1655,1957,3567
6106000830,20141215T000000,1179000,3,2.25,2877,11906,1.0,0,0,3,9,2375,502,1917,1996,98115,47.5504,-121.7526,2579,16708
8960028317,20141215T000000,1708000,3,2.5,1758,4931,2.0,0,0,4,8,1758,0,2015,0,98027,47.6242,-122.005,1425,5330
9903739861,20141215T000000,1141000,4,3.25,2396,1806,1.0,0,0,3,7,2101,295,2010,0,98107,47.1991,-121.3685,2947,1966
7111657739,20141215T000000,1104000,2,2.5,2084,9974,2.0,0,0,4,8,1876,208,2015,0,98051,47.5292,-121.7042,1500,7625
1309876565,20141215T000000,692000,1,2.0,1820,30449,1.0,0,0,4,7,1479,341,1909,0,98144,47.1725,-121.3817,1893,24390
7309110669,20141215T000000,957000,3,2.75,2078,9140,1.0,0,0,3,7,1898,180,2008,0,98007,47.5688,-122.1635,2444,6901
3268531468,20141215T000000,876000,1,1.0,1357,3900,2.0,0,0,3,8,1084,273,1993,0,98050,47.3071,-121.4697,1258,2656
6795098351,20141215T000000,711000,3,2.25,1857,1410,1.0,0,0,4,7,1310,547,1991,0,98072,47.3153,-121.683,2046,941
9219920712,20141215T000000,966000,5,4.0,2209,2947,1.0,0,0,3,6,1753,456,2008,0,98029,47.2234,-121.6751,2469,4018
9185318276,20141215T000000,2707000,4,3.5,2732,4129,1.5,0,4,4,8,2364,368,1903,2001,98103,47.6072,-122.3379,1998,5527
5816708592,20141215T000000,792000,2,2.75,1147,4315,1.0,0,0,4,7,914,233,1987,0,98148,47.2712,-122.0278,1225,5285
2214867919,20141215T000000,1324000,4,3.75,2142,3716,1.0,0,0,3,7,1574,568,2014,0,98103,47.2808,-122.084,2389,4669
9699692503,20141215T000000,1729000,4,3.0,2963,3288,1.0,0,0,3,10,2807,156,1945,0,98177,47.5013,-122.2525,2179,2833
2549976104,20141215T000000,1959000,4,3.5,3363,726,1.0,0,0,3,7,3267,96,2006,0,98033,47.6359,-121.4037,3085,651
3362014534,20141215T000000,1568000,3,2.5,2950,4395,1.0,0,0,4,8,2642,308,1988,0,98001,47.5041,-121.6769,2607,5870
4971256024,20141215T000000,1685000,5,4.0,2957,1362,3.0,0,0,4,9,2587,370,1943,0,98038,47.6877,-121.8384,2841,1401
7863962893,20141215T000000,1629000,6,4.75,3444,3265,1.0,0,0,3,7,3444,0,1970,0,98006,47.5103,-121.6941,3235,2929
8445670225,20141215T000000,1268000,2,2.25,2254,3123,1.0,0,0,5,9,1667,587,1999,0,98029,47.2581,-122.4083,2699,3190
6584489116,20141215T000000,1871000,5,4.5,3421,5285,1.0,0,0,3,8,3421,0,1912,0,98038,47.7423,-121.9163,3637,6872
8690622965,20141215T000000,855000,4,3.25,1870,3403,1.0,0,0,5,7,1532,338,1951,0,98075,47.7582,-122.2776,1474,3647
9570410298,20141215T000000,1169000,4,3.0,1889,520,1.0,0,0,3,8,1705,184,1998,0,98074,47.7409,-121.5132,1562,651
1830637072,20141215T000000,789000,3,3.0,2204,9893,1.0,0,0,3,7,1834,370,1930,0,98072,47.2924,-121.954,2025,9727
1925315169,20141215T000000,1029000,5,3.25,2593,4538,1.0,0,0,4,6,2056,537,1921,0,98072,47.5996,-121.5361,3303,6133
3436904041,20141215T000000,789000,4,2.75,2141,5748,1.0,0,0,2,7,2141,0,1959,0,98065,47.1923,-122.0895,1743,3707
1644844486,20141215T000000,1311000,5,3.25,2957,1600,1.0,0,0,4,10,2957,0,1942,0,98027,47.712,-122.3829,3528,1718
8844845997,20141215T000000,1557000,5,4.0,2184,2130,1.0,0,0,4,7,2184,0,1975,0,98105,47.2088,-121.4885,2412,1288
1716514176,20141215T000000,785000,3,2.0,1536,6284,2.0,0,0,3,6,1536,0,1932,0,98108,47.745,-121.6972,1234,8447
4000705664,20141215T000000,989000,2,2.0,1310,5628,2.0,0,0,3,7,1241,69,2004,0,98077,47.7149,-121.3697,1224,4281
5435757328,20141215T000000,2312000,6,5.0,3099,8295,2.0,0,0,3,9,2447,652,1917,0,98115,47.5462,-121.7438,3424,6046
6913751860,20141215T000000,825000,3,2.25,2236,38651,1.0,0,0,3,6,2075,161,1915,0,98014,47.7192,-122.2279,2350,37754
3333246602,20141215T000000,1695000,4,3.0,2960,3294,2.0,0,0,3,8,2621,339,1968,0,98050,47.3494,-122.2599,3729,4015
7880222139,20141215T000000,937000,6,4.5,2580,2786,1.0,0,0,4,7,1984,596,1956,0,98034,47.5394,-121.8868,2238,3153
2550412306,20141215T000000,1346000,2,1.75,1202,9672,1.0,0,0,5,13,601,601,1930,0,98006,47.3123,-122.3708,1509,11998
4084588178,20141215T000000,858000,3,3.0,2283,3754,1.0,0,0,3,8,2283,0,1966,0,98116,47.7352,-121.634,1802,2085
1467751155,20141215T000000,983000,3,2.75,1646,45530,2.0,0,0,4,7,1588,58,1983,0,98002,47.7343,-122.0784,1669,41438
1345399362,20141215T000000,2318000,5,3.5,2337,5964,2.0,0,0,3,10,2116,221,1949,0,98112,47.2337,-121.7364,2190,4832
3971640703,20141215T000000,1661000,3,2.25,1774,4022,2.0,0,0,3,8,1774,0,1974,0,98102,47.2765,-121.4555,1307,5974
8578156760,20141215T000000,682000,3,2.75,1713,3296,2.0,0,0,3,6,1713,0,1961,0,98034,47.4734,-121.7671,1474,2364
9141475790,20141215T000000,1008000,3,3.25,1834,1240,2.0,0,0,2,7,1622,212,2005,0,98072,47.4301,-121.9643,2075,1676
3328783476,20141215T000000,561000,1,1.25,1206,15098,1.0,0,2,3,7,1019,187,1940,0,98126,47.7188,-121.5586,848,9294
3547193919,20141215T000000,1681000,4,3.0,4374,6867,1.0,0,0,3,5,4248,126,1997,0,98065,47.3785,-122.0498,5443,10294
7245872926,20141215T000000,1253000,3,2.5,1624,5370,1.0,0,0,3,9,1624,0,1954,0,98065,47.3221,-122.4131,2098,5237
1973343825,20141215T000000,1584000,5,4.0,2386,7303,1.5,0,0,3,7,1268,1118,1928,0,98050,47.5452,-122.1294,1827,3970
3159471540,20141215T000000,788000,2,1.25,1708,10311,1.0,0,3,3,9,1215,493,1983,0,98144,47.6045,-121.536,1893,10647
7641043623,20141215T000000,4881000,7,5.25,4678,4308,1.0,0,0,3,9,4401,277,1936,0,98022,47.4392,-122.2486,3912,2640
3372247316,20141215T000000,552000,1,2.0,1569,2733,1.0,0,0,3,6,1149,420,1925,0,98166,47.3068,-121.9021,1107,3244
2780163179,20141215T000000,1295000,4,3.25,2166,8845,1.0,0,0,4,8,2166,0,1974,0,98031,47.3238,-121.8413,1590,4496
3605772842,20141215T000000,1050000,2,1.5,1301,11483,2.0,0,3,4,7,802,499,2003,0,98118,47.3006,-122.2664,1488,6783
3314231297,20141216T000000,3076000,7,4.5,3269,20340,1.5,0,0,3,8,2853,416,1997,0,98125,47.7066,-121.7775,3666,29862
4386763171,20141216T000000,650000,3,2.5,1506,2044,2.0,0,0,4,6,969,537,1934,0,98119,47.2978,-122.0949,1411,1553
8875304142,20141216T000000,975000,2,2.0,1185,7442,3.0,0,0,3,7,978,207,2011,0,98023,47.5201,-121.7936,1510,4616
8370864882,20141216T000000,1313000,4,4.0,2672,4389,1.0,0,0,3,7,2672,0,1985,0,98019,47.5402,-121.6815,1878,6245
9503882460,20141216T000000,790000,2,1.75,1421,1812,1.0,0,0,4,8,1063,358,1961,0,98072,47.2378,-122.0486,1231,917
3784994995,20141216T000000,2865000,7,4.75,3320,1253,2.0,0,0,3,10,3097,223,2012,0,98070,47.2044,-122.0625,2355,1067
4228911156,20141216T000000,1215000,2,2.0,1638,4841,2.0,0,0,5,8,1638,0,2011,0,98198,47.7364,-121.7645,1809,4413
8079163275,20141216T000000,1232000,4,3.25,2046,3725,1.0,0,0,3,7,2046,0,1915,0,98051,47.2989,-121.3874,2249,2069
3360040628,20141216T000000,1081000,2,1.75,1544,3521,1.0,0,0,3,9,984,560,2002,2006,98022,47.6735,-122.3784,1893,2689
4628503131,20141216T000000,682000,3,2.25,1567,23661,1.0,0,2,4,6,1406,161,1984,0,98074,47.6967,-122.5025,1583,26090
3805590169,20141216T000000,732000,4,3.5,2266,27901,1.0,0,0,3,5,1933,333,2003,0,98125,47.4976,-122.1474,2594,25095
1134877437,20141216T000000,967000,3,2.25,2155,8978,1.5,0,0,3,8,2054,101,1903,0,98034,47.2294,-122.0425,2410,9740
9576112160,20141216T000000,2082000,4,3.0,2190,3389,1.0,0,4,3,9,2028,162,2000,0,98126,47.479,-122.3944,2243,2246
4248365841,20141216T000000,1420000,3,2.75,1825,9129,1.0,0,3,4,7,1208,617,1934,0,98144,47.4536,-121.6846,1629,5297
4803158343,20141216T000000,1161000,4,3.25,2845,16178,2.0,0,0,3,7,2845,0,1926,0,98077,47.2379,-121.3729,2543,20037
5701219536,20141216T000000,1523000,3,2.25,1332,3500,2.0,0,0,5,10,1332,0,2002,0,98030,47.5295,-122.2919,1615,4036
3637572902,20141216T000000,1064000,5,3.25,3311,9768,2.5,0,0,5,7,3149,162,1904,0,98118,47.2099,-121.863,2916,11047
2825927241,20141216T000000,1191000,3,2.25,2241,5427,1.0,0,0,3,7,2073,168,1993,0,98106,47.5089,-121.5286,2215,2987
7171048759,20141216T000000,882000,2,2.25,1458,1846,2.0,0,0,3,8,1458,0,1967,0,98177,47.2675,-122.0296,1331,1109
6842905336,20141216T000000,1254000,7,4.75,3282,1459,1.0,0,0,5,7,3282,0,1913,0,98108,47.1696,-121.4048,3520,859
3769917690,20141216T000000,1161000,4,4.0,2203,2441,1.0,0,0,3,7,2203,0,2008,0,98072,47.7164,-122.2834,2569,2673
8784827913,20141216T000000,1039000,3,2.25,1633,4891,1.5,0,0,3,8,1633,0,1934,0,98115,47.4146,-122.0292,1994,5798
2258924065,20141216T000000,2685000,4,3.5,1931,5362,1.5,0,0,3,12,1757,174,2003,0,98072,47.3405,-121.4547,2464,6521
4421846097,20141216T000000,1016000,3,3.0,1897,4647,1.0,0,0,4,7,1897,0,1983,0,98105,47.1908,-122.3,1513,3434
1478361155,20141216T000000,518000,3,3.25,2102,1539,2.0,0,0,3,3,1695,407,2006,0,98023,47.3013,-122.0658,2241,1213
2430123332,20141216T000000,602000,3,2.25,1936,3254,1.0,0,0,3,7,1936,0,1988,0,98051,47.2261,-122.4864,1362,3453
1935022526,20141216T000000,1334000,3,2.75,2302,6386,1.0,0,0,3,10,2223,79,2008,0,98031,47.7451,-121.8144,1614,6603
1354725814,20141216T000000,687000,3,3.25,1890,2928,1.0,0,0,4,7,1890,0,1950,0,98059,47.4395,-122.019,2254,2184
4602315492,20141216T000000,782000,3,2.5,2476,2149,1.0,0,0,4,6,2476,0,2007,0,98198,47.25,-122.3114,2325,2357
4367109738,20141216T000000,768000,2,2.0,1201,14520,1.0,0,0,3,7,1201,0,1948,0,98166,47.5206,-122.2373,1463,17127
9676485630,20141216T000000,693000,1,1.75,1675,14049,1.0,0,0,4,7,1675,0,1909,0,98144,47.5139,-122.0114,1383,13406
3028248021,20141216T000000,1079000,4,3.25,2439,6194,1.0,0,0,3,8,2094,345,1930,0,98077,47.4843,-122.0305,2607,6662
7058092076,20141216T000000,1036000,3,2.0,2493,15751,1.5,0,0,3,6,2204,289,2009,0,98133,47.7653,-121.979,3156,20664
9146309814,20141216T000000,807000,3,2.5,2088,34997,2.0,0,0,3,7,2088,0,2008,0,98188,47.4829,-122.4264,1882,34434
7134953121,20141216T000000,1446000,5,3.25,2451,6833,3.0,0,0,3,8,2451,0,1900,0,98031,47.4253,-121.6721,2118,5881
6575344156,20141216T000000,1235000,5,3.75,2490,4032,2.0,0,0,3,6,2364,126,1909,0,98045,47.6325,-121.8632,3164,4882
7798846780,20141216T000000,2179000,4,3.0,2277,6289,3.0,0,0,3,8,1634,643,2002,0,98077,47.2303,-121.638,2555,3885
5630079629,20141216T000000,1371000,4,3.75,2398,5687,1.0,0,0,3,8,2398,0,2014,0,98065,47.768,-122.4306,2858,3641
2275850077,20141216T000000,868000,4,3.0,2479,8176,1.0,0,0,1,8,2479,0,1960,0,98074,47.4883,-121.3893,2142,7674
1678320926,20141216T000000,667000,3,2.25,1698,1522,1.0,0,0,3,7,1511,187,1993,0,98136,47.6826,-122.0097,1804,919
7890429513,20141216T000000,2616000,4,3.0,1755,3834,1.5,0,4,4,10,1755,0,1993,0,98033,47.4989,-121.97,1666,4732
4292269120,20141216T000000,1266000,4,3.25,2290,2244,1.0,0,2,3,7,2185,105,1962,0,98072,47.3207,-121.9601,2864,2152
9079179245,20141216T000000,843000,2,1.5,1980,7389,1.5,0,0,4,10,1980,0,1949,0,98177,47.7446,-122.049,2173,7347
2901456854,20141216T000000,908000,3,2.5,1781,18422,2.0,0,0,4,7,1199,582,1921,0,98038,47.477,-121.9566,2258,18861
7256470757,20141216T000000,1513000,6,5.0,2499,10552,1.0,0,0,3,8,2499,0,1948,0,98146,47.4966,-121.5757,2483,6120
3338278725,20141216T000000,1057000,1,1.0,1440,5312,1.0,0,0,3,9,1440,0,2010,0,98109,47.3771,-121.3418,1662,5835
9209925218,20141216T000000,1332000,3,2.5,1705,17439,1.0,0,0,4,8,1357,348,1977,0,98144,47.5193,-122.2913,1664,22013
1019911658,20141216T000000,497000,2,2.0,1174,10656,1.0,0,0,3,8,587,587,1929,0,98133,47.5435,-121.3647,1223,6922
8376964648,20141216T000000,2135000,4,3.0,2699,4648,1.0,0,0,4,9,2699,0,1947,0,98040,47.2335,-122.2502,3183,2623
7329695649,20141216T000000,2097000,6,3.75,3067,7121,2.0,0,2,3,9,2290,777,1971,0,98136,47.4308,-122.4296,2211,5848
1631040180,20141216T000000,1618000,3,2.25,2124,5641,2.5,0,0,5,9,1919,205,1964,0,98032,47.2885,-121.4035,2346,7156
3953672445,20141216T000000,1775000,5,4.25,2685,5786,2.0,0,1,2,9,2685,0,1983,0,98155,47.3381,-121.7814,2642,6214
4787425114,20141216T000000,518000,2,2.25,2351,1072,2.0,0,0,3,6,2351,0,1996,0,98126,47.2372,-122.3912,1987,1390
3003905890,20141216T000000,2806000,2,2.75,2418,18605,2.0,0,3,3,12,1803,615,1994,0,98122,47.6455,-121.847,2187,14689
5533041098,20141216T000000,2331000,4,2.75,2154,5124,2.0,0,0,3,9,2154,0,1983,0,98045,47.4296,-122.0194,1870,4747
1799866425,20141216T000000,848000,4,3.0,2639,1151,2.0,0,0,4,8,2639,0,2006,0,98014,47.2991,-121.6557,2569,1039
2208889369,20141217T000000,896000,2,2.75,1195,5663,1.5,0,0,3,6,1195,0,1927,0,98144,47.4298,-121.9928,1490,4910
2414372106,20141217T000000,922000,4,3.0,2561,20055,1.0,0,0,4,7,2024,537,1919,0,98144,47.2959,-122.1182,2662,13637
1736475580,20141217T000000,1034000,3,2.5,2412,4386,2.0,0,0,3,7,2138,274,1960,0,98136,47.7165,-121.9964,2170,3680
6618001658,20141217T000000,1104000,3,2.25,1853,2011,1.0,0,0,3,8,1741,112,1985,0,98133,47.3683,-121.7265,1353,1508
3888030897,20141217T000000,696000,2,2.25,2387,3050,1.0,0,0,4,7,2012,375,1917,0,98004,47.2844,-122.5183,2391,4125
6479143070,20141217T000000,544000,1,1.25,1072,16993,2.0,0,0,2,8,818,254,1983,0,98055,47.7663,-121.8523,880,13286
9575550093,20141217T000000,1306000,4,3.25,2648,3818,2.0,0,2,3,6,2494,154,1977,0,98178,47.4731,-121.6108,2394,3667
7541796572,20141217T000000,678000,1,1.0,1022,3008,1.0,0,0,5,7,675,347,1922,0,98007,47.2915,-122.3551,1161,2096
5684028247,20141217T000000,1487000,3,3.25,2526,8909,1.5,0,0,4,8,2300,226,1988,0,98178,47.3464,-122.0989,2518,9330
8045899456,20141217T000000,1024000,3,3.25,2038,1677,1.0,0,0,3,7,1811,227,1961,0,98005,47.4333,-121.7819,1932,2319
6630263353,20141217T000000,2023000,5,4.0,2137,4050,1.0,0,0,3,11,2137,0,1916,0,98103,47.5798,-122.3438,1535,2576
6199302925,20141217T000000,868000,4,3.25,1913,2576,2.0,0,1,3,7,1277,636,1966,0,98019,47.2616,-122.1812,1980,2558
3619227745,20141217T000000,1067000,3,2.5,1720,4609,1.0,0,0,3,6,1720,0,1946,0,98040,47.5119,-121.8561,1671,6074
1585680983,20141217T000000,838000,2,1.75,2040,10140,2.0,0,0,2,8,2040,0,1961,0,98072,47.2452,-122.3576,2253,14273
3619673522,20141217T000000,1120000,5,4.0,2643,4296,2.0,0,0,5,8,2537,106,1973,2011,98032,47.1585,-121.383,2394,6212
3563561604,20141217T000000,471000,1,0.75,1002,1755,2.0,0,0,3,8,1002,0,1967,0,98108,47.4894,-122.2124,780,1853
4696136292,20141217T000000,934000,2,1.75,1351,5350,1.0,0,0,3,9,1145,206,1954,0,98034,47.7663,-121.7339,1026,6609
5771463254,20141217T000000,1476000,6,4.25,2770,28684,1.0,0,0,4,7,2583,187,1979,0,98106,47.6945,-122.0805,2542,26220
7938167791,20141217T000000,1159000,5,3.5,2344,1970,2.0,0,0,2,7,2139,205,1952,0,98028,47.6463,-121.3325,2751,1166
4675041357,20141217T000000,1281000,3,2.5,1591,11542,1.0,0,0,3,12,1591,0,1980,0,98199,47.6984,-122.1367,2058,15406
2473725423,20141217T000000,873000,3,2.75,2068,4800,2.0,0,0,4,7,2068,0,1993,0,98136,47.6767,-121.8615,1874,3797
2787696835,20141217T000000,676000,3,2.75,1828,13066,1.0,0,0,4,7,1559,269,2009,0,98019,47.2468,-122.0888,2191,15096
5413146580,20141217T000000,2569000,3,2.25,1717,2981,3.0,0,4,3,9,1304,413,1952,0,98075,47.4042,-121.9663,1267,3749
7283290470,20141217T000000,1117000,5,3.25,2401,15706,1.0,0,0,5,10,2075,326,1941,0,98108,47.7281,-122.2352,1757,17212
8885064995,20141217T000000,1540000,4,3.5,2711,3362,3.5,0,0,3,8,2711,0,1921,0,98006,47.7529,-122.177,2322,2537
6418651902,20141217T000000,2043000,4,3.25,2597,23243,2.0,0,0,3,7,2132,465,2001,0,98001,47.2814,-122.2105,2421,17960
5485760492,20141217T000000,1545000,7,4.75,3015,1405,2.0,0,0,3,8,2680,335,1926,0,98155,47.5844,-121.8113,3537,1230
8238619723,20141217T000000,1368000,3,2.5,1742,9961,3.0,0,0,5,8,1742,0,1927,0,98053,47.6162,-121.3952,2101,8399
2534565082,20141217T000000,1431000,3,2.75,1935,1916,1.5,0,0,5,8,1935,0,1985,0,98031,47.6062,-121.901,1935,1880
7020398726,20141217T000000,834000,4,3.0,2007,7137,2.5,0,0,3,7,2007,0,1968,0,98072,47.3935,-121.8631,1865,9314
5846312943,20141217T000000,2372000,4,3.5,3426,5050,1.0,0,0,3,9,3426,0,2005,0,98188,47.4953,-122.2495,2647,6554
2612467609,20141217T000000,1637000,4,3.0,3390,3427,1.0,0,0,4,10,3390,0,1969,0,98010,47.1588,-122.0247,2935,2534
7544651502,20141217T000000,947000,4,4.0,2296,1717,1.0,0,0,3,6,2296,0,2015,1993,98031,47.2052,-121.326,1689,1591
9338260482,20141217T000000,978000,4,3.0,2507,1293,1.0,0,0,3,7,2229,278,1903,0,98006,47.7482,-122.4066,2251,778
5073898450,20141217T000000,916000,2,1.75,1494,2776,1.5,0,0,4,7,1204,290,1920,0,98008,47.3616,-122.0128,1257,1417
4455970144,20141217T000000,1857000,5,3.25,2901,1095,2.0,0,4,3,7,2768,133,1995,0,98117,47.4686,-121.4785,2419,651
1849629679,20141217T000000,831000,3,3.25,1671,5818,2.0,0,0,3,7,1671,0,1957,0,98059,47.5245,-121.9201,1870,7996
1334196458,20141217T000000,1699000,5,3.75,5196,3936,1.0,0,0,4,6,5196,0,1901,0,98074,47.766,-122.0775,5913,4331
8712724486,20141217T000000,1654000,5,3.25,3367,4549,1.0,0,0,3,10,3367,0,2001,0,98133,47.3749,-121.586,2822,4536
3813851943,20141217T000000,1316000,4,3.25,2440,1293,3.0,0,0,3,7,2440,0,2006,0,98116,47.1648,-122.331,2914,1261
7786002669,20141217T000000,1064000,3,2.75,1919,3667,1.0,0,0,3,8,1742,177,1994,0,98040,47.359,-122.1771,1422,2748
5172182449,20141217T000000,963000,2,1.75,1540,11610,3.5,0,0,3,6,1294,246,1995,0,98092,47.6822,-122.4123,1574,8736
2734613894,20141217T000000,1762000,3,2.75,2282,8976,1.0,0,0,3,10,1973,309,1936,0,98112,47.6929,-121.3262,1707,11679
1405105698,20141217T000000,1737000,2,2.0,2084,10892,1.0,0,4,4,7,1770,314,1984,0,98039,47.7171,-121.3794,2121,6627
7493297011,20141217T000000,1342000,3,2.0,2009,7734,2.0,0,0,3,7,1226,783,1989,2012,98007,47.6652,-121.6022,2232,4041
